año;departamento;municipio;cargo;fuerza_politica;representantes_electos;id_dep
2021;Chuquisaca;Azurduy;Alcalde;MAS-IPSP;1;1
2021;Chuquisaca;Azurduy;Concejales;BSTH;1;1
2021;Chuquisaca;Azurduy;Concejales;MAS-IPSP;4;1
2021;Chuquisaca;Camargo;Alcalde;MTS;1;1
2021;Chuquisaca;Camargo;Concejales;C-A;1;1
2021;Chuquisaca;Camargo;Concejales;MAS-IPSP;2;1
2021;Chuquisaca;Camargo;Concejales;MTS;3;1
2021;Chuquisaca;Camargo;Concejales;T.P.C.;1;1
2021;Chuquisaca;Camataqui Villa Abecia;Alcalde;MAS-IPSP;1;1
2021;Chuquisaca;Camataqui Villa Abecia;Concejales;CST;1;1
2021;Chuquisaca;Camataqui Villa Abecia;Concejales;MAS-IPSP;4;1
2021;Chuquisaca;Culpina;Alcalde;MAS-IPSP;1;1
2021;Chuquisaca;Culpina;Concejales;C-A;2;1
2021;Chuquisaca;Culpina;Concejales;CST;1;1
2021;Chuquisaca;Culpina;Concejales;MAS-IPSP;4;1
2021;Chuquisaca;El Villar;Alcalde;MAS-IPSP;1;1
2021;Chuquisaca;El Villar;Concejales;CST;2;1
2021;Chuquisaca;El Villar;Concejales;MAS-IPSP;3;1
2021;Chuquisaca;Huacareta;Alcalde;R-2025;1;1
2021;Chuquisaca;Huacareta;Concejales;MAS-IPSP;2;1
2021;Chuquisaca;Huacareta;Concejales;R-2025;3;1
2021;Chuquisaca;Huacaya;Alcalde;MAS-IPSP;1;1
2021;Chuquisaca;Huacaya;Concejales;CST;2;1
2021;Chuquisaca;Huacaya;Concejales;MAS-IPSP;3;1
2021;Chuquisaca;Incahuasi;Alcalde;MAS-IPSP;1;1
2021;Chuquisaca;Incahuasi;Concejales;CST;1;1
2021;Chuquisaca;Incahuasi;Concejales;MAS-IPSP;3;1
2021;Chuquisaca;Incahuasi;Concejales;MTS;1;1
2021;Chuquisaca;Las Carreras;Alcalde;MAS-IPSP;1;1
2021;Chuquisaca;Las Carreras;Concejales;CST;1;1
2021;Chuquisaca;Las Carreras;Concejales;MAS-IPSP;4;1
2021;Chuquisaca;Macharetí;Alcalde;MAS-IPSP;1;1
2021;Chuquisaca;Macharetí;Concejales;CST;2;1
2021;Chuquisaca;Macharetí;Concejales;CZM - APG;1;1
2021;Chuquisaca;Macharetí;Concejales;MAS-IPSP;2;1
2021;Chuquisaca;Monteagudo;Alcalde;MAS-IPSP;1;1
2021;Chuquisaca;Monteagudo;Concejales;MAS-IPSP;5;1
2021;Chuquisaca;Monteagudo;Concejales;UNIDOS;2;1
2021;Chuquisaca;Padilla;Alcalde;UNIDOS;1;1
2021;Chuquisaca;Padilla;Concejales;MAS-IPSP;2;1
2021;Chuquisaca;Padilla;Concejales;UNIDOS;3;1
2021;Chuquisaca;Poroma;Alcalde;MAS-IPSP;1;1
2021;Chuquisaca;Poroma;Concejales;BSTH;1;1
2021;Chuquisaca;Poroma;Concejales;MAS-IPSP;6;1
2021;Chuquisaca;Presto;Alcalde;MAS-IPSP;1;1
2021;Chuquisaca;Presto;Concejales;MAS-IPSP;4;1
2021;Chuquisaca;Presto;Concejales;MTS;1;1
2021;Chuquisaca;San Lucas;Alcalde;MAS-IPSP;1;1
2021;Chuquisaca;San Lucas;Concejales;;1;1
2021;Chuquisaca;San Lucas;Concejales;MAS-IPSP;5;1
2021;Chuquisaca;San Lucas;Concejales;MTS;1;1
2021;Chuquisaca;Sopachui;Alcalde;MAS-IPSP;1;1
2021;Chuquisaca;Sopachui;Concejales;CST;1;1
2021;Chuquisaca;Sopachui;Concejales;MAS-IPSP;4;1
2021;Chuquisaca;Sucre;Alcalde;MAS-IPSP;1;1
2021;Chuquisaca;Sucre;Concejales;C-A;1;1
2021;Chuquisaca;Sucre;Concejales;CST;1;1
2021;Chuquisaca;Sucre;Concejales;MAS-IPSP;4;1
2021;Chuquisaca;Sucre;Concejales;R-2025;4;1
2021;Chuquisaca;Sucre;Concejales;UNIDOS;1;1
2021;Chuquisaca;Tarabuco;Alcalde;MTS;1;1
2021;Chuquisaca;Tarabuco;Concejales;CST;1;1
2021;Chuquisaca;Tarabuco;Concejales;MAS-IPSP;3;1
2021;Chuquisaca;Tarabuco;Concejales;MTS;3;1
2021;Chuquisaca;Tarvita;Alcalde;CST;1;1
2021;Chuquisaca;Tarvita;Concejales;CST;3;1
2021;Chuquisaca;Tarvita;Concejales;MAS-IPSP;2;1
2021;Chuquisaca;Tomina;Alcalde;MAS-IPSP;1;1
2021;Chuquisaca;Tomina;Concejales;C-A;1;1
2021;Chuquisaca;Tomina;Concejales;MAS-IPSP;4;1
2021;Chuquisaca;Villa Alcalá;Alcalde;UNIDOS;1;1
2021;Chuquisaca;Villa Alcalá;Concejales;MAS-IPSP;2;1
2021;Chuquisaca;Villa Alcalá;Concejales;UNIDOS;3;1
2021;Chuquisaca;Villa Charcas;Alcalde;MAS-IPSP;1;1
2021;Chuquisaca;Villa Charcas;Concejales;CST;2;1
2021;Chuquisaca;Villa Charcas;Concejales;MAS-IPSP;5;1
2021;Chuquisaca;Villa Mojocoya;Alcalde;MAS-IPSP;1;1
2021;Chuquisaca;Villa Mojocoya;Concejales;MAS-IPSP;5;1
2021;Chuquisaca;Villa Ricardo Mugia - Icla;Alcalde;MAS-IPSP;1;1
2021;Chuquisaca;Villa Ricardo Mugia - Icla;Concejales;CST;1;1
2021;Chuquisaca;Villa Ricardo Mugia - Icla;Concejales;MAS-IPSP;3;1
2021;Chuquisaca;Villa Ricardo Mugia - Icla;Concejales;SOMHOS;1;1
2021;Chuquisaca;Villa Serrano;Alcalde;CST;1;1
2021;Chuquisaca;Villa Serrano;Concejales;CST;3;1
2021;Chuquisaca;Villa Serrano;Concejales;MAS-IPSP;2;1
2021;Chuquisaca;Villa Vaca Guzmán;Alcalde;UNIDOS;1;1
2021;Chuquisaca;Villa Vaca Guzmán;Concejales;CST;1;1
2021;Chuquisaca;Villa Vaca Guzmán;Concejales;MAS-IPSP;1;1
2021;Chuquisaca;Villa Vaca Guzmán;Concejales;UNIDOS;2;1
2021;Chuquisaca;Villa Vaca Guzmán;Concejales;UNIR-VILLA VACA GUZMÁN;1;1
2021;Chuquisaca;Villa Zudáñez;Alcalde;MAS-IPSP;1;1
2021;Chuquisaca;Villa Zudáñez;Concejales;CST;1;1
2021;Chuquisaca;Villa Zudáñez;Concejales;MAS-IPSP;4;1
2021;Chuquisaca;Yamparáez;Alcalde;MAS-IPSP;1;1
2021;Chuquisaca;Yamparáez;Concejales;C-A;1;1
2021;Chuquisaca;Yamparáez;Concejales;MAS-IPSP;4;1
2021;Chuquisaca;Yotala;Alcalde;MAS-IPSP;1;1
2021;Chuquisaca;Yotala;Concejales;CST;2;1
2021;Chuquisaca;Yotala;Concejales;MAS-IPSP;3;1
2021;La Paz;Achacachi;Alcalde;V;1;2
2021;La Paz;Achacachi;Concejales;MAS-IPSP;2;2
2021;La Paz;Achacachi;Concejales;MPS;2;2
2021;La Paz;Achacachi;Concejales;V;3;2
2021;La Paz;Achocalla;Alcalde;MAS-IPSP;1;2
2021;La Paz;Achocalla;Concejales;ASP;2;2
2021;La Paz;Achocalla;Concejales;MAS-IPSP;3;2
2021;La Paz;Achocalla;Concejales;PAN-BOL;2;2
2021;La Paz;Alto Beni;Alcalde;MAS-IPSP;1;2
2021;La Paz;Alto Beni;Concejales;J.A. LLALLA.L.P.;1;2
2021;La Paz;Alto Beni;Concejales;MAS-IPSP;4;2
2021;La Paz;Ancoraimes;Alcalde;MAS-IPSP;1;2
2021;La Paz;Ancoraimes;Concejales;ASP;1;2
2021;La Paz;Ancoraimes;Concejales;J.A. LLALLA.L.P.;1;2
2021;La Paz;Ancoraimes;Concejales;MAS-IPSP;2;2
2021;La Paz;Ancoraimes;Concejales;PDC;1;2
2021;La Paz;Apolo;Alcalde;UNIDOS;1;2
2021;La Paz;Apolo;Concejales;MAS-IPSP;3;2
2021;La Paz;Apolo;Concejales;SOL.BO;2;2
2021;La Paz;Apolo;Concejales;UNIDOS;2;2
2021;La Paz;Aucapata;Alcalde;V;1;2
2021;La Paz;Aucapata;Concejales;J.A. LLALLA.L.P.;2;2
2021;La Paz;Aucapata;Concejales;MAS-IPSP;1;2
2021;La Paz;Aucapata;Concejales;MTS;1;2
2021;La Paz;Aucapata;Concejales;V;1;2
2021;La Paz;Ayata;Alcalde;MTS;1;2
2021;La Paz;Ayata;Concejales;J.A. LLALLA.L.P.;1;2
2021;La Paz;Ayata;Concejales;MAS-IPSP;1;2
2021;La Paz;Ayata;Concejales;MPS;1;2
2021;La Paz;Ayata;Concejales;MTS;2;2
2021;La Paz;Ayo Ayo;Alcalde;MAS-IPSP;1;2
2021;La Paz;Ayo Ayo;Concejales;MAS-IPSP;4;2
2021;La Paz;Ayo Ayo;Concejales;V;1;2
2021;La Paz;Batallas;Alcalde;MAS-IPSP;1;2
2021;La Paz;Batallas;Concejales;J.A. LLALLA.L.P.;1;2
2021;La Paz;Batallas;Concejales;MAS-IPSP;3;2
2021;La Paz;Batallas;Concejales;PBCSP;1;2
2021;La Paz;Batallas;Concejales;PDC;2;2
2021;La Paz;Cairoma;Alcalde;MAS-IPSP;1;2
2021;La Paz;Cairoma;Concejales;J.A. LLALLA.L.P.;2;2
2021;La Paz;Cairoma;Concejales;MAS-IPSP;2;2
2021;La Paz;Cairoma;Concejales;MTS;1;2
2021;La Paz;Cajuata;Alcalde;MAS-IPSP;1;2
2021;La Paz;Cajuata;Concejales;J.A. LLALLA.L.P.;1;2
2021;La Paz;Cajuata;Concejales;MAS-IPSP;2;2
2021;La Paz;Cajuata;Concejales;MTS;1;2
2021;La Paz;Cajuata;Concejales;NPIOC - AFROBOLIVIANO;1;2
2021;La Paz;Calacoto;Alcalde;MAS-IPSP;1;2
2021;La Paz;Calacoto;Concejales;ASP;1;2
2021;La Paz;Calacoto;Concejales;CUMI;1;2
2021;La Paz;Calacoto;Concejales;J.A. LLALLA.L.P.;1;2
2021;La Paz;Calacoto;Concejales;MAS-IPSP;1;2
2021;La Paz;Calacoto;Concejales;MPS;1;2
2021;La Paz;Calamarca;Alcalde;MAS-IPSP;1;2
2021;La Paz;Calamarca;Concejales;MAS-IPSP;3;2
2021;La Paz;Calamarca;Concejales;MTS;1;2
2021;La Paz;Calamarca;Concejales;SOL.BO;1;2
2021;La Paz;Caquiaviri;Alcalde;MAS-IPSP;1;2
2021;La Paz;Caquiaviri;Concejales;MAS-IPSP;3;2
2021;La Paz;Caquiaviri;Concejales;ML (MARKANAKAS LAYKU);1;2
2021;La Paz;Caquiaviri;Concejales;V;1;2
2021;La Paz;Caranavi;Alcalde;MAS-IPSP;1;2
2021;La Paz;Caranavi;Concejales;J.A. LLALLA.L.P.;2;2
2021;La Paz;Caranavi;Concejales;MAS-IPSP;5;2
2021;La Paz;Caranavi;Concejales;MPS;1;2
2021;La Paz;Caranavi;Concejales;V;1;2
2021;La Paz;Catacora;Alcalde;MAS-IPSP;1;2
2021;La Paz;Catacora;Concejales;J.A. LLALLA.L.P.;2;2
2021;La Paz;Catacora;Concejales;MAS-IPSP;3;2
2021;La Paz;Chacarilla;Alcalde;PDC;1;2
2021;La Paz;Chacarilla;Concejales;J.A. LLALLA.L.P.;1;2
2021;La Paz;Chacarilla;Concejales;MAS-IPSP;1;2
2021;La Paz;Chacarilla;Concejales;PDC;2;2
2021;La Paz;Chacarilla;Concejales;V;1;2
2021;La Paz;Charazani;Alcalde;MAS-IPSP;1;2
2021;La Paz;Charazani;Concejales;J.A. LLALLA.L.P.;1;2
2021;La Paz;Charazani;Concejales;MAS-IPSP;2;2
2021;La Paz;Charazani;Concejales;MTS;1;2
2021;La Paz;Charazani;Concejales;PBCSP;1;2
2021;La Paz;Charaña;Alcalde;ASP;1;2
2021;La Paz;Charaña;Concejales;ASP;3;2
2021;La Paz;Charaña;Concejales;MAS-IPSP;1;2
2021;La Paz;Charaña;Concejales;V;1;2
2021;La Paz;Chua Cocani;Alcalde;MAS-IPSP;1;2
2021;La Paz;Chua Cocani;Concejales;ASP;1;2
2021;La Paz;Chua Cocani;Concejales;J.A. LLALLA.L.P.;1;2
2021;La Paz;Chua Cocani;Concejales;MAS-IPSP;2;2
2021;La Paz;Chua Cocani;Concejales;PDC;1;2
2021;La Paz;Chulumani;Alcalde;MAS-IPSP;1;2
2021;La Paz;Chulumani;Concejales;ADEPCOCA;1;2
2021;La Paz;Chulumani;Concejales;C-A;1;2
2021;La Paz;Chulumani;Concejales;FPV;1;2
2021;La Paz;Chulumani;Concejales;MAS-IPSP;3;2
2021;La Paz;Chulumani;Concejales;PAN-BOL;1;2
2021;La Paz;Chuma;Alcalde;MAS-IPSP;1;2
2021;La Paz;Chuma;Concejales;ASP;1;2
2021;La Paz;Chuma;Concejales;J.A. LLALLA.L.P.;1;2
2021;La Paz;Chuma;Concejales;MAS-IPSP;1;2
2021;La Paz;Chuma;Concejales;PAN-BOL;1;2
2021;La Paz;Chuma;Concejales;V;1;2
2021;La Paz;Collana;Alcalde;MAS-IPSP;1;2
2021;La Paz;Collana;Concejales;MAS-IPSP;3;2
2021;La Paz;Collana;Concejales;UN;1;2
2021;La Paz;Collana;Concejales;V;1;2
2021;La Paz;Colquencha;Alcalde;MAS-IPSP;1;2
2021;La Paz;Colquencha;Concejales;J.A. LLALLA.L.P.;2;2
2021;La Paz;Colquencha;Concejales;MAS-IPSP;2;2
2021;La Paz;Colquencha;Concejales;MTS;1;2
2021;La Paz;Colquiri;Alcalde;MAS-IPSP;1;2
2021;La Paz;Colquiri;Concejales;J.A. LLALLA.L.P.;1;2
2021;La Paz;Colquiri;Concejales;MAS-IPSP;3;2
2021;La Paz;Colquiri;Concejales;MTS;1;2
2021;La Paz;Colquiri;Concejales;PAN-BOL;1;2
2021;La Paz;Colquiri;Concejales;V;1;2
2021;La Paz;Comanche;Alcalde;MAS-IPSP;1;2
2021;La Paz;Comanche;Concejales;J.A. LLALLA.L.P.;1;2
2021;La Paz;Comanche;Concejales;MAS-IPSP;2;2
2021;La Paz;Comanche;Concejales;MTS;1;2
2021;La Paz;Comanche;Concejales;V;1;2
2021;La Paz;Combaya;Alcalde;V;1;2
2021;La Paz;Combaya;Concejales;MAS-IPSP;1;2
2021;La Paz;Combaya;Concejales;V;4;2
2021;La Paz;Copacabana;Alcalde;V;1;2
2021;La Paz;Copacabana;Concejales;MAS-IPSP;2;2
2021;La Paz;Copacabana;Concejales;MPS;1;2
2021;La Paz;Copacabana;Concejales;V;2;2
2021;La Paz;Coripata;Alcalde;MAS-IPSP;1;2
2021;La Paz;Coripata;Concejales;ADEPCOCA;1;2
2021;La Paz;Coripata;Concejales;J.A. LLALLA.L.P.;2;2
2021;La Paz;Coripata;Concejales;MAS-IPSP;4;2
2021;La Paz;Corocoro;Alcalde;MTS;1;2
2021;La Paz;Corocoro;Concejales;J.A. LLALLA.L.P.;1;2
2021;La Paz;Corocoro;Concejales;MAS-IPSP;2;2
2021;La Paz;Corocoro;Concejales;MPS;1;2
2021;La Paz;Corocoro;Concejales;MTS;1;2
2021;La Paz;Coroico;Alcalde;MAS-IPSP;1;2
2021;La Paz;Coroico;Concejales;ADEPCOCA;1;2
2021;La Paz;Coroico;Concejales;J.A. LLALLA.L.P.;1;2
2021;La Paz;Coroico;Concejales;MAS-IPSP;3;2
2021;La Paz;Coroico;Concejales;MPS;1;2
2021;La Paz;Coroico;Concejales;PAN-BOL;1;2
2021;La Paz;Curva;Alcalde;MAS-IPSP;1;2
2021;La Paz;Curva;Concejales;J.A. LLALLA.L.P.;1;2
2021;La Paz;Curva;Concejales;MAS-IPSP;3;2
2021;La Paz;Curva;Concejales;MTS;1;2
2021;La Paz;Desaguadero;Alcalde;MAS-IPSP;1;2
2021;La Paz;Desaguadero;Concejales;MAS-IPSP;3;2
2021;La Paz;Desaguadero;Concejales;MTS;2;2
2021;La Paz;El Alto;Alcalde;J.A. LLALLA.L.P.;1;2
2021;La Paz;El Alto;Concejales;J.A. LLALLA.L.P.;8;2
2021;La Paz;El Alto;Concejales;MAS-IPSP;3;2
2021;La Paz;Escoma;Alcalde;MPS;1;2
2021;La Paz;Escoma;Concejales;J.A. LLALLA.L.P.;1;2
2021;La Paz;Escoma;Concejales;MAS-IPSP;2;2
2021;La Paz;Escoma;Concejales;MPS;1;2
2021;La Paz;Escoma;Concejales;MTS;1;2
2021;La Paz;Guanay;Alcalde;MAS-IPSP;1;2
2021;La Paz;Guanay;Concejales;MAS-IPSP;3;2
2021;La Paz;Guanay;Concejales;MTS;1;2
2021;La Paz;Guanay;Concejales;PBCSP;1;2
2021;La Paz;Huarina;Alcalde;MAS-IPSP;1;2
2021;La Paz;Huarina;Concejales;ASP;1;2
2021;La Paz;Huarina;Concejales;J.A. LLALLA.L.P.;1;2
2021;La Paz;Huarina;Concejales;MAS-IPSP;2;2
2021;La Paz;Huarina;Concejales;MTS;1;2
2021;La Paz;Huatajata;Alcalde;MAS-IPSP;1;2
2021;La Paz;Huatajata;Concejales;J.A. LLALLA.L.P.;1;2
2021;La Paz;Huatajata;Concejales;MAS-IPSP;2;2
2021;La Paz;Huatajata;Concejales;MTS;1;2
2021;La Paz;Huatajata;Concejales;V;1;2
2021;La Paz;Humanata;Alcalde;MAS-IPSP;1;2
2021;La Paz;Humanata;Concejales;ASP;1;2
2021;La Paz;Humanata;Concejales;J.A. LLALLA.L.P.;1;2
2021;La Paz;Humanata;Concejales;MAS-IPSP;2;2
2021;La Paz;Humanata;Concejales;MTS;1;2
2021;La Paz;Ichoca;Alcalde;MAS-IPSP;1;2
2021;La Paz;Ichoca;Concejales;J.A. LLALLA.L.P.;1;2
2021;La Paz;Ichoca;Concejales;MAS-IPSP;3;2
2021;La Paz;Ichoca;Concejales;MPS;1;2
2021;La Paz;Inquisivi;Alcalde;MAS-IPSP;1;2
2021;La Paz;Inquisivi;Concejales;J.A. LLALLA.L.P.;2;2
2021;La Paz;Inquisivi;Concejales;MAS-IPSP;3;2
2021;La Paz;Irupana;Alcalde;MAS-IPSP;1;2
2021;La Paz;Irupana;Concejales;C-A;1;2
2021;La Paz;Irupana;Concejales;J.A. LLALLA.L.P.;2;2
2021;La Paz;Irupana;Concejales;MAS-IPSP;3;2
2021;La Paz;Irupana;Concejales;PDC;1;2
2021;La Paz;Ixiamas;Alcalde;MAS-IPSP;1;2
2021;La Paz;Ixiamas;Concejales;J.A. LLALLA.L.P.;1;2
2021;La Paz;Ixiamas;Concejales;MAS-IPSP;2;2
2021;La Paz;Ixiamas;Concejales;MPS;1;2
2021;La Paz;Ixiamas;Concejales;MTS;1;2
2021;La Paz;Jesús de Machaka;Alcalde;MACOJMA;1;2
2021;La Paz;Jesús de Machaka;Concejales;MACOJMA;3;2
2021;La Paz;Jesús de Machaka;Concejales;MAS-IPSP;2;2
2021;La Paz;Jesús de Machaka;Concejales;MPS;1;2
2021;La Paz;Jesús de Machaka;Concejales;MTS;1;2
2021;La Paz;La (Marka) San Andrés de Machaca;Alcalde;CAOSAM;1;2
2021;La Paz;La (Marka) San Andrés de Machaca;Concejales;CAOSAM;2;2
2021;La Paz;La (Marka) San Andrés de Machaca;Concejales;J.A. LLALLA.L.P.;1;2
2021;La Paz;La (Marka) San Andrés de Machaca;Concejales;MAS-IPSP;2;2
2021;La Paz;La Asunta;Alcalde;MAS-IPSP;1;2
2021;La Paz;La Asunta;Concejales;MAS-IPSP;4;2
2021;La Paz;La Asunta;Concejales;PBCSP;1;2
2021;La Paz;La Asunta;Concejales;V;2;2
2021;La Paz;Laja;Alcalde;MAS-IPSP;1;2
2021;La Paz;Laja;Concejales;MAS-IPSP;4;2
2021;La Paz;Laja;Concejales;MPS;2;2
2021;La Paz;Laja;Concejales;V;1;2
2021;La Paz;Luribay;Alcalde;MAS-IPSP;1;2
2021;La Paz;Luribay;Concejales;ASP;1;2
2021;La Paz;Luribay;Concejales;J.A. LLALLA.L.P.;1;2
2021;La Paz;Luribay;Concejales;MAS-IPSP;1;2
2021;La Paz;Luribay;Concejales;MIDELUR;1;2
2021;La Paz;Luribay;Concejales;V;1;2
2021;La Paz;Malla;Alcalde;MAS-IPSP;1;2
2021;La Paz;Malla;Concejales;J.A. LLALLA.L.P.;2;2
2021;La Paz;Malla;Concejales;MAS-IPSP;3;2
2021;La Paz;Mapiri;Alcalde;MAS-IPSP;1;2
2021;La Paz;Mapiri;Concejales;MAS-IPSP;3;2
2021;La Paz;Mapiri;Concejales;MPS;1;2
2021;La Paz;Mapiri;Concejales;MTS;1;2
2021;La Paz;Mecapaca;Alcalde;MAS-IPSP;1;2
2021;La Paz;Mecapaca;Concejales;ASP;1;2
2021;La Paz;Mecapaca;Concejales;J.A. LLALLA.L.P.;1;2
2021;La Paz;Mecapaca;Concejales;MAS-IPSP;3;2
2021;La Paz;Mecapaca;Concejales;MPS;2;2
2021;La Paz;Mocomoco;Alcalde;MAS-IPSP;1;2
2021;La Paz;Mocomoco;Concejales;ASP;1;2
2021;La Paz;Mocomoco;Concejales;J.A. LLALLA.L.P.;1;2
2021;La Paz;Mocomoco;Concejales;MAS-IPSP;2;2
2021;La Paz;Mocomoco;Concejales;PBCSP;1;2
2021;La Paz;Mocomoco;Concejales;PDC;1;2
2021;La Paz;Mocomoco;Concejales;V;1;2
2021;La Paz;Nazacara de Pacajes;Alcalde;MAS-IPSP;1;2
2021;La Paz;Nazacara de Pacajes;Concejales;MAS-IPSP;5;2
2021;La Paz;Nuestra Señora de La Paz;Alcalde;PBCSP;1;2
2021;La Paz;Nuestra Señora de La Paz;Concejales;MAS-IPSP;5;2
2021;La Paz;Nuestra Señora de La Paz;Concejales;PBCSP;6;2
2021;La Paz;Palca;Alcalde;MAS-IPSP;1;2
2021;La Paz;Palca;Concejales;J.A. LLALLA.L.P.;1;2
2021;La Paz;Palca;Concejales;MAS-IPSP;4;2
2021;La Paz;Palca;Concejales;MCP-NG;1;2
2021;La Paz;Palca;Concejales;MPS;1;2
2021;La Paz;Palos Blancos;Alcalde;MAS-IPSP;1;2
2021;La Paz;Palos Blancos;Concejales;FPV;1;2
2021;La Paz;Palos Blancos;Concejales;MAS-IPSP;5;2
2021;La Paz;Palos Blancos;Concejales;V;1;2
2021;La Paz;Papel Pampa;Alcalde;MAS-IPSP;1;2
2021;La Paz;Papel Pampa;Concejales;J.A. LLALLA.L.P.;1;2
2021;La Paz;Papel Pampa;Concejales;MAS-IPSP;2;2
2021;La Paz;Papel Pampa;Concejales;MTS;1;2
2021;La Paz;Papel Pampa;Concejales;V;1;2
2021;La Paz;Patacamaya;Alcalde;MAS-IPSP;1;2
2021;La Paz;Patacamaya;Concejales;FPV;1;2
2021;La Paz;Patacamaya;Concejales;J.A. LLALLA.L.P.;1;2
2021;La Paz;Patacamaya;Concejales;MAS-IPSP;3;2
2021;La Paz;Patacamaya;Concejales;PDC;2;2
2021;La Paz;Pelechuco;Alcalde;MAS-IPSP;1;2
2021;La Paz;Pelechuco;Concejales;ASP;1;2
2021;La Paz;Pelechuco;Concejales;J.A. LLALLA.L.P.;1;2
2021;La Paz;Pelechuco;Concejales;MAS-IPSP;3;2
2021;La Paz;Pucarani;Alcalde;MAS-IPSP;1;2
2021;La Paz;Pucarani;Concejales;J.A. LLALLA.L.P.;1;2
2021;La Paz;Pucarani;Concejales;MAS-IPSP;3;2
2021;La Paz;Pucarani;Concejales;MPS;1;2
2021;La Paz;Pucarani;Concejales;V;2;2
2021;La Paz;Puerto Acosta;Alcalde;V;1;2
2021;La Paz;Puerto Acosta;Concejales;J.A. LLALLA.L.P.;1;2
2021;La Paz;Puerto Acosta;Concejales;MAS-IPSP;2;2
2021;La Paz;Puerto Acosta;Concejales;PAN-BOL;1;2
2021;La Paz;Puerto Acosta;Concejales;V;1;2
2021;La Paz;Puerto Mayor de Carabuco;Alcalde;MAS-IPSP;1;2
2021;La Paz;Puerto Mayor de Carabuco;Concejales;ASP;1;2
2021;La Paz;Puerto Mayor de Carabuco;Concejales;MAS-IPSP;2;2
2021;La Paz;Puerto Mayor de Carabuco;Concejales;MTS;1;2
2021;La Paz;Puerto Mayor de Carabuco;Concejales;TS;1;2
2021;La Paz;Puerto Mayor de Guaqui;Alcalde;MAS-IPSP;1;2
2021;La Paz;Puerto Mayor de Guaqui;Concejales;ASP;1;2
2021;La Paz;Puerto Mayor de Guaqui;Concejales;MAS-IPSP;2;2
2021;La Paz;Puerto Mayor de Guaqui;Concejales;MPS;1;2
2021;La Paz;Puerto Mayor de Guaqui;Concejales;V;1;2
2021;La Paz;Puerto Pérez;Alcalde;FPV;1;2
2021;La Paz;Puerto Pérez;Concejales;FPV;1;2
2021;La Paz;Puerto Pérez;Concejales;MAS-IPSP;1;2
2021;La Paz;Puerto Pérez;Concejales;MPS;1;2
2021;La Paz;Puerto Pérez;Concejales;PBCSP;2;2
2021;La Paz;Quiabaya;Alcalde;MAS-IPSP;1;2
2021;La Paz;Quiabaya;Concejales;J.A. LLALLA.L.P.;1;2
2021;La Paz;Quiabaya;Concejales;MAS-IPSP;4;2
2021;La Paz;Quime;Alcalde;J.A. LLALLA.L.P.;1;2
2021;La Paz;Quime;Concejales;J.A. LLALLA.L.P.;2;2
2021;La Paz;Quime;Concejales;MAS-IPSP;3;2
2021;La Paz;San Buenaventura;Alcalde;MPS;1;2
2021;La Paz;San Buenaventura;Concejales;J.A. LLALLA.L.P.;1;2
2021;La Paz;San Buenaventura;Concejales;MAS-IPSP;2;2
2021;La Paz;San Buenaventura;Concejales;MPS;2;2
2021;La Paz;San Pedro de Curahuara;Alcalde;MAS-IPSP;1;2
2021;La Paz;San Pedro de Curahuara;Concejales;J.A. LLALLA.L.P.;1;2
2021;La Paz;San Pedro de Curahuara;Concejales;MAS-IPSP;4;2
2021;La Paz;San Pedro de Tiquina;Alcalde;ASP;1;2
2021;La Paz;San Pedro de Tiquina;Concejales;ASP;1;2
2021;La Paz;San Pedro de Tiquina;Concejales;J.A. LLALLA.L.P.;2;2
2021;La Paz;San Pedro de Tiquina;Concejales;MAS-IPSP;1;2
2021;La Paz;San Pedro de Tiquina;Concejales;MTS;1;2
2021;La Paz;Santiago de Callapa;Alcalde;MAS-IPSP;1;2
2021;La Paz;Santiago de Callapa;Concejales;MAS-IPSP;3;2
2021;La Paz;Santiago de Callapa;Concejales;MK - PC;1;2
2021;La Paz;Santiago de Callapa;Concejales;MTS;1;2
2021;La Paz;Santiago de Huata;Alcalde;V;1;2
2021;La Paz;Santiago de Huata;Concejales;MAS-IPSP;3;2
2021;La Paz;Santiago de Huata;Concejales;V;2;2
2021;La Paz;Santiago de Machaca;Alcalde;MAS-IPSP;1;2
2021;La Paz;Santiago de Machaca;Concejales;J.A. LLALLA.L.P.;2;2
2021;La Paz;Santiago de Machaca;Concejales;MAS-IPSP;3;2
2021;La Paz;Sapahaqui;Alcalde;MAS-IPSP;1;2
2021;La Paz;Sapahaqui;Concejales;J.A. LLALLA.L.P.;1;2
2021;La Paz;Sapahaqui;Concejales;MAS-IPSP;2;2
2021;La Paz;Sapahaqui;Concejales;MPS;1;2
2021;La Paz;Sapahaqui;Concejales;V;1;2
2021;La Paz;Sicasica;Alcalde;MAS-IPSP;1;2
2021;La Paz;Sicasica;Concejales;J.A. LLALLA.L.P.;2;2
2021;La Paz;Sicasica;Concejales;MAS-IPSP;4;2
2021;La Paz;Sicasica;Concejales;MTS;1;2
2021;La Paz;Sorata;Alcalde;MAS-IPSP;1;2
2021;La Paz;Sorata;Concejales;J.A. LLALLA.L.P.;2;2
2021;La Paz;Sorata;Concejales;MAS-IPSP;3;2
2021;La Paz;Sorata;Concejales;V;2;2
2021;La Paz;Tacacoma;Alcalde;J.A. LLALLA.L.P.;1;2
